14.3678,-20.8165,0.0199618
14.2924,-20.7625,0.0121193
12.5136,-12.0954,0.0233588
13.9967,-20.5503,8.58307e-06
16.4914,-22.033,13.5004
14.2252,-12.0954,13.7019
13.4613,-12.0954,14.3104
12.8476,-12.0954,14.5451
12.8297,-12.0954,14.5484
14.6192,-20.5169,14.5464
14.1712,-20.1541,14.6121
12.5142,-12.0954,14.6055
14.2384,-20.2085,14.6039
14.4875,-20.4102,14.5735
13.1359,-12.0954,14.4546
13.1619,-12.0954,14.4464
14.989,-20.8164,14.4532
13.7025,-12.0954,14.1627
15.3863,-21.1381,14.3088
13.7411,-12.0954,14.1391
15.9144,-21.5657,14.0175
13.997,-12.0954,13.9352
15.9787,-21.6178,13.9692
16.149,-21.7557,13.8414
16.2521,-21.8391,13.747
14.3786,-12.0954,13.4999
14.422,-12.0954,13.4427
16.5477,-22.0785,13.4371
16.6936,-22.1967,13.2328
14.5844,-12.0954,13.1617
14.5441,-12.0954,13.2314
17.0533,-22.4879,12.222
14.7705,-12.0954,12.6461
16.9417,-22.3976,12.7314
14.71,-12.0954,12.8631
14.6754,-12.0954,12.9454
11.7,-16.4504,6.825
11.7,-19.7847,4.69256
11.7,-20.0254,4.7125
8.45,-20.0254,4.7125
8.45,-20.2661,4.69256
8.45,-20.7215,4.53623
8.45,-20.9237,4.40412
11.7,-20.9237,4.40412
8.45,-21.1014,4.24053
11.7,-21.2498,4.04991
8.45,-21.2498,4.04991
8.45,-21.3647,3.83748
11.7,-21.3647,3.83748
8.45,-21.4432,3.60902
11.7,-21.4829,3.37077
8.45,-21.4829,3.37077
11.7,-21.3647,2.66252
8.45,-21.1014,2.25948
8.45,-20.0254,1.7875
8.45,-19.7847,1.80745
11.7,-19.5505,1.86674
8.45,-19.3293,1.96377
8.45,-19.1271,2.09588
11.7,-19.1271,2.09588
8.45,-18.9494,2.25948
11.7,-18.9494,2.25948
11.7,-18.8011,2.45009
8.45,-18.6077,2.89098
8.45,-18.5679,3.12923
8.45,-18.5679,3.37077
11.7,-18.5679,3.37077
11.7,-18.6861,3.83748
8.45,-18.6861,3.83748
8.45,-18.8011,4.04991
11.7,-18.8011,4.04991
11.7,-18.9494,4.24053
8.45,-18.9494,4.24053
8.45,-19.1271,4.40412
11.7,-19.1271,4.40412
8.45,-19.3293,4.53623
8.45,-19.5505,4.63326
8.45,-19.7847,4.69256
9.36981,-7.18147,3.90305
9.36981,-10.6279,3.11642
9.36981,-10.6279,3.38358
9.36981,-10.5881,3.64776
9.36981,-7.18147,2.59695
9.36981,-7.10273,2.85224
9.36981,-7.06291,3.11642
9.36981,-5.61584,2.88612
9.36981,-10.0612,1.93967
9.36981,-10.2429,2.13551
9.36981,-10.3934,2.35625
9.36981,-10.2429,4.36449
9.36981,-8.31853,4.95809
9.36981,-8.12222,6.41852
9.36981,-8.84541,5.0375
9.36981,-8.84541,2.38419e-06
9.36981,-10.0612,4.56033
9.36981,-9.85234,4.7269
9.36981,-9.62098,4.86048
9.36981,-9.37229,4.95809
9.36981,-7.83848,4.7269
9.36981,-6.81907,5.79095
9.36981,-5.77779,4.32341
9.36981,-5.91726,4.66012
9.36981,-6.09356,4.9791
9.36981,-7.6296,4.56033
9.36981,-6.54731,5.5481
9.36981,-8.48153,0.0204377
9.36981,-8.31853,1.54192
9.36981,-8.12222,0.0814857
9.36981,-7.772,0.182381
9.36981,-7.83848,1.7731
9.36981,-7.11631,0.498148
9.36981,-6.54731,0.951904
9.36981,-7.6296,1.93967
9.36981,-6.30446,1.22366
6.76981,-10.3934,4.14375
6.76981,-10.5093,3.90305
6.76981,-12.0954,6.5
6.76981,-10.5881,3.64776
6.76981,-10.6279,3.38358
6.76981,-10.6279,3.11642
6.76981,-10.5093,2.59695
6.76981,-10.2429,2.13551
6.76981,-9.62098,1.63952
6.76981,-7.29739,4.14375
6.76981,-5.77779,4.32341
6.76981,-5.6769,3.97319
6.76981,-7.06291,3.38358
6.76981,-8.57899,5.01754
6.76981,-9.37229,1.54192
6.76981,-9.11182,1.48247
6.76981,-8.84541,2.38419e-06
6.76981,-8.12222,0.0814857
6.76981,-6.81907,5.79095
6.76981,-7.6296,4.56033
6.76981,-7.44789,4.36449
6.76981,-6.30446,5.27634
6.76981,-6.09356,4.9791
6.76981,-5.91726,4.66012
6.76981,-8.31853,4.95809
6.76981,-7.772,6.31762
6.76981,-7.83848,4.7269
6.76981,-10.0612,4.56033
6.76981,-10.2429,4.36449
6.76981,-9.11182,5.01754
6.76981,-7.11631,0.498148
6.76981,-7.43529,0.321853
6.76981,-7.772,0.182381
6.76981,-5.6769,2.52681
6.76981,-5.77779,2.17659
6.76981,-5.91726,1.83988
6.76981,-6.09356,1.5209
6.76981,-7.44789,2.13551
6.76981,-6.54731,0.951904
6.76981,-6.81907,0.70905
6.76981,-8.48153,0.0204377
9.36981,-7.43529,0.321853
9.36981,-6.81907,0.70905
6.76981,-6.30446,1.22366
9.36981,-6.09356,1.5209
9.36981,-5.91726,1.83988
9.36981,-5.77779,2.17659
9.36981,-5.6769,2.52681
6.76981,-5.61584,2.88612
6.76981,-5.59541,3.25
9.36981,-5.59541,3.25
6.76981,-5.61584,3.61389
9.36981,-5.61584,3.61389
9.36981,-5.6769,3.97319
9.36981,-6.30446,5.27634
6.76981,-6.54731,5.5481
6.76981,-7.11631,6.00185
6.76981,-7.43529,6.17815
9.36981,-7.11631,6.00185
9.36981,-7.43529,6.17815
9.36981,-7.772,6.31762
6.76981,-8.12222,6.41852
6.76981,-8.48153,6.47957
9.36981,-8.48153,6.47957
9.36981,-8.84541,6.5
9.36981,-12.0954,6.5
6.76981,-8.84541,6.5
9.36981,-8.57899,5.01754
6.76981,-8.06984,4.86048
9.36981,-8.06984,4.86048
9.36981,-7.44789,4.36449
9.36981,-7.29739,4.14375
6.76981,-7.18147,3.90305
6.76981,-7.10273,3.64776
9.36981,-7.10273,3.64776
9.36981,-7.06291,3.38358
6.76981,-7.06291,3.11642
6.76981,-7.10273,2.85224
6.76981,-7.18147,2.59695
6.76981,-7.29739,2.35625
9.36981,-7.29739,2.35625
9.36981,-7.44789,2.13551
6.76981,-7.6296,1.93967
6.76981,-7.83848,1.7731
6.76981,-8.06984,1.63952
9.36981,-8.06984,1.63952
6.76981,-8.31853,1.54192
6.76981,-8.57899,1.48247
9.36981,-8.57899,1.48247
6.76981,-8.84541,1.4625
9.36981,-8.84541,1.4625
9.36981,-9.11182,1.48247
9.36981,-9.37229,1.54192
9.36981,-9.62098,1.63952
9.36981,-9.85234,1.7731
6.76981,-9.85234,1.7731
6.76981,-10.0612,1.93967
6.76981,-10.3934,2.35625
9.36981,-10.5093,2.59695
6.76981,-10.5881,2.85225
9.36981,-10.5881,2.85225
9.36981,-10.5093,3.90305
9.36981,-10.3934,4.14375
6.76981,-9.85234,4.7269
6.76981,-9.62098,4.86048
6.76981,-9.37229,4.95809
9.36981,-9.11182,5.01754
6.76981,-8.84541,5.0375
5.36843,-20.8157,0.0188231
5.07585,-21.0495,0.0662913
5.22107,-20.9336,0.0390286
5.35942,-20.8229,0.0200591
8.45,-20.8229,0.0198507
8.45,-20.5454,2.86102e-06
4.51759,-21.491,0.244629
8.45,-21.3555,0.17622
4.69047,-21.3552,0.176873
4.71091,-21.339,0.169781
4.15429,-21.7721,0.434147
4.37829,-21.5996,0.309677
4.3841,-21.5951,0.306626
3.83385,-22.0122,0.665111
8.45,-22.0191,0.673024
4.04378,-21.8559,0.50604
3.63933,-22.1521,0.844983
3.73461,-22.0843,0.752392
3.28486,-22.3836,1.29929
3.35142,-22.3438,1.19615
8.45,-22.4756,1.67249
3.13597,-22.4606,1.58307
3.0965,-22.4761,1.67811
3.09881,-22.4752,1.67255
16.9455,-22.4923,1.83919
16.9067,-22.483,1.73008
16.8616,-22.4677,1.62254
16.7405,-22.4137,1.39178
16.7435,-22.4152,1.39643
16.746,-22.4164,1.40063
11.7,-22.4756,1.67249
16.7526,-22.4197,1.4118
16.8103,-22.4466,1.51646
11.7,-22.4164,1.40062
11.7,-22.1859,0.895753
16.3286,-22.1749,0.878835
16.4244,-22.2345,0.975614
15.8084,-21.8316,0.484356
16.0622,-22.0022,0.653945
16.0654,-22.0044,0.656249
16.0872,-22.0187,0.673394
11.7,-22.0191,0.673024
16.1853,-22.0831,0.750824
11.7,-21.8224,0.476291
15.445,-21.5809,0.298381
14.982,-21.2549,0.133652
15.1488,-21.373,0.184323
15.3128,-21.4884,0.243185
11.7,-21.0948,0.0789914
14.7566,-21.0945,0.0798688
11.7,-21.3555,0.17622
14.8126,-21.1345,0.0911069
14.4675,-20.888,0.030324
14.641,-21.0121,0.0566635
14.116,-20.6359,0.0021019
14.3766,-20.8228,0.0208697
5.42044,-20.2088,14.6055
5.40835,-20.2198,14.6047
14.7975,-20.6613,14.5096
4.83858,-20.7419,14.4833
4.44556,-21.1021,14.3241
15.343,-21.103,14.3257
4.75742,-20.8163,14.4533
15.0981,-20.9047,14.4211
4.56695,-20.9908,14.383
15.6593,-21.3591,14.1738
4.15252,-21.3706,14.1621
15.6751,-21.3719,14.1642
4.06468,-21.4511,14.1082
3.83938,-21.6575,13.9368
3.6388,-21.8413,13.7489
16.3608,-21.9272,13.6473
3.42888,-22.0337,13.501
16.8396,-22.3149,12.9769
16.8522,-22.3251,12.9465
3.25295,-22.1949,13.2319
16.7078,-22.2082,13.2129
16.9657,-22.417,12.6466
3.06007,-22.3716,12.8176
17.0132,-22.4555,12.479
2.9853,-22.4402,12.5582
17.0352,-22.4733,12.338
2.9478,-22.4745,12.3381
18.9818,-8.08542,10.2263
18.9812,-3.52942,1.90735e-06
18.9384,-3.53951,1.90735e-06
18.7674,-3.55187,1.90735e-06
19.5648,-3.24812,1.90735e-06
19.3854,-3.37669,1.90735e-06
19.5274,-3.2834,1.90735e-06
19.3405,-3.40614,1.90735e-06
19.3871,-7.95808,10.2829
19.1902,-8.03712,10.2478
19.7228,-3.0892,1.90735e-06
19.8439,-2.92664,1.90735e-06
19.8569,-7.56204,10.4593
19.567,-7.85048,10.3309
20.1044,-9.11603,9.7674
20.1022,-4.76994,1.90735e-06
20.0672,-4.73491,1.90735e-06
19.8828,-4.60561,1.90735e-06
19.6865,-4.51395,1.90735e-06
19.4997,-8.86158,9.88068
19.2763,-8.84393,9.88854
20.103,-2.40414,1.90735e-06
20.2706,-2.15637,1.90735e-06
20.287,-2.13844,1.90735e-06
20.2859,-6.92103,10.7447
20.5065,-1.90741,1.90735e-06
20.4784,-1.92994,1.90735e-06
20.5051,-6.72755,10.8308
20.715,-1.7402,1.90735e-06
20.9748,-1.59142,1.90735e-06
20.7561,-1.71663,1.90735e-06
20.7547,-6.56766,10.902
21.2521,-1.48698,1.90735e-06
21.3199,-6.36333,10.993
21.3206,-1.47325,1.90735e-06
21.5405,-1.42923,1.90735e-06
21.8336,-1.41948,1.90735e-06
22.2255,-1.48856,1.90735e-06
22.4073,-1.54378,1.90735e-06
22.2269,-6.37524,10.9877
22.5134,-1.59579,1.90735e-06
22.5155,-6.46479,10.9478
22.6749,-1.67502,1.90735e-06
23.1416,-2.06089,1.90735e-06
23.0298,-6.76072,10.8161
23.33,-2.3068,1.90735e-06
23.2387,-2.18761,1.90735e-06
23.4147,-2.4589,1.90735e-06
23.4194,-7.18692,10.6263
23.5961,-2.8769,1.90735e-06
23.5501,-2.7569,1.90735e-06
23.6464,-7.70201,10.397
23.555,-7.43634,10.5152
23.6676,-3.18818,1.90735e-06
23.6865,-3.40352,1.90735e-06
23.6843,-3.73642,1.90735e-06
23.6957,-3.5077,1.90735e-06
23.3995,-4.67711,1.90735e-06
23.3757,-4.72413,1.90735e-06
23.4022,-9.04213,9.8003
23.0036,-5.18076,1.90735e-06
22.9849,-5.20035,1.90735e-06
22.7573,-9.62484,9.54086
23.1967,-4.97837,1.90735e-06
23.2196,-4.94587,1.90735e-06
23.2216,-9.26643,9.70044
22.7567,-5.37606,1.90735e-06
22.2036,-5.62684,1.90735e-06
21.8936,-5.67872,1.90735e-06
21.0496,-5.54558,1.90735e-06
21.3305,-5.63737,1.90735e-06
21.5891,-5.67711,1.90735e-06
20.4828,-5.17167,1.90735e-06
20.4799,-9.45642,9.61584
20.7265,-9.62015,9.54295
20.7843,-5.4087,1.90735e-06
20.2643,-9.25959,9.70348
23.5424,-8.53047,9.31659
23.6797,-3.82821,1.90735e-06
23.6961,-8.10167,10.219
30.2227,-4.74389,0.329785
30.2194,-4.79725,0.306026
30.2138,-4.65651,0.134249
30.211,-4.93283,0.245662
30.1896,-4.95832,1.90735e-06
30.1828,-5.04747,1.90735e-06
30.1897,-5.1206,0.162062
30.174,-5.21617,0.119512
30.159,-5.30668,0.0792112
30.1206,-5.48459,1.90735e-06
30.1547,-5.29053,1.90735e-06
30.1989,-4.7066,1.90735e-06
30.1963,-4.59614,1.90735e-06
30.1939,-4.90146,1.90735e-06
30.2022,-4.84507,0.0502949
30.1901,-4.44127,1.90735e-06
30.1673,-8.43447,7.22479
30.1958,-8.24793,7.30784
30.224,-7.87069,7.47581
19.2765,-14.304,4.6115
19.6873,-12.2292,2.38419e-06
19.7934,-14.2798,4.6223
20.0249,-14.2633,4.62963
20.2142,-14.2498,4.63563
20.6338,-14.2113,4.65279
20.5079,-12.1547,2.38419e-06
20.7672,-12.1222,2.38419e-06
20.8527,-12.1115,2.38419e-06
21.0522,-14.1641,4.67381
21.8185,-14.0541,4.72276
21.6523,-11.9832,2.38419e-06
19.2766,-12.2517,2.38419e-06
22.2207,-11.8659,2.38419e-06
22.0468,-11.9049,2.38419e-06
22.5115,-13.9274,4.77918
22.2209,-13.9834,4.75426
22.8519,-13.8552,4.81134
22.4376,-11.8173,2.38419e-06
22.9261,-11.6918,2.38419e-06
22.9262,-13.8379,4.81903
23.1881,-13.777,4.84613
23.6134,-11.4879,2.38419e-06
23.8482,-13.6031,4.92359
24.2796,-13.4727,4.98161
24.1719,-13.5071,4.9663
24.2278,-11.2752,2.38419e-06
24.4914,-13.4051,5.0117
24.922,-13.2546,5.07875
24.2928,-11.2508,2.38419e-06
25.4237,-13.062,5.16448
25.1173,-13.1827,5.11073
25.538,-13.0138,5.18593
24.9706,-10.9731,2.38419e-06
25.7256,-12.9347,5.22115
26.125,-12.7515,5.30272
26.3158,-12.6596,5.34366
26.6039,-12.5111,5.40977
26.7981,-12.4051,5.45694
27.0183,-12.2789,5.51316
26.9786,-9.85212,2.38419e-06
27.2414,-9.66223,2.38419e-06
27.2028,-9.69011,2.38419e-06
27.2334,-12.1486,5.57114
27.7508,-9.25459,2.38419e-06
28.137,-11.5094,5.85573
28.2299,-11.4347,5.88901
28.0413,-11.5864,5.82148
27.6887,-9.30605,2.38419e-06
28.5456,-8.48018,2.38419e-06
28.3937,-8.64546,2.38419e-06
28.5903,-11.1165,6.0307
28.5884,-8.43358,2.38419e-06
28.7732,-8.2173,1.90735e-06
28.9273,-10.7763,6.18215
29.0865,-10.597,6.26198
29.237,-10.4122,6.34426
29.5168,-10.0225,6.51775
29.5632,-9.95211,6.5491
29.5386,-7.08251,1.90735e-06
29.6519,-6.86075,1.90735e-06
29.8935,-9.33014,6.82602
29.7552,-6.63691,1.90735e-06
29.9317,-6.18283,1.90735e-06
29.9398,-9.21745,6.87619
29.8484,-6.41096,1.90735e-06
30.0278,-8.98063,6.98163
29.9401,-6.15617,1.90735e-06
29.9644,-9.15725,6.90299
30.0808,-5.66203,1.90735e-06
30.083,-8.80115,7.06154
26.5846,8.1599,3.25951
26.7924,8.14779,3.28671
27.4745,0.851759,1.43051e-06
27.4896,0.848257,1.43051e-06
26.9195,8.13306,3.3198
27.9562,0.603168,1.43051e-06
27.2429,8.0888,3.41921
28.1779,0.420187,1.43051e-06
27.5494,8.02787,3.55606
27.762,7.97503,3.67474
28.0368,7.88391,3.87941
28.0907,7.8604,3.93221
28.8596,-0.421944,1.90735e-06
29.0692,-0.7789,1.90735e-06
29.166,-0.96876,1.90735e-06
29.4567,-1.59328,1.90735e-06
29.4579,-1.59593,1.90735e-06
28.4826,7.66096,4.38015
29.7156,-2.29142,1.90735e-06
28.8368,7.25178,5.29918
30.1945,-3.83435,0.634471
28.8359,7.25711,5.28721
29.575,-3.87161,0.718146
30.1687,-3.73379,0.40859
28.5103,-7.75084,9.43105
28.8855,-7.95825,9.89689
28.7712,-7.68582,9.28499
30.1018,-3.59842,0.104551
29.5,-3.65373,0.228781
30.1579,-3.69145,0.313503
29.5562,-3.7616,0.471076
29.3625,-7.40423,8.65255
30.1,-7.32819,8.48174
29.551,-7.16823,8.12247
27.7768,-8.09868,10.2123
23.6961,-7.83729,9.62521
27.5801,-8.10167,10.219
29.0039,-7.60499,9.10345
29.4268,-7.79078,9.52074
29.6146,-7.70895,9.33695
29.2026,-7.51035,8.89089
28.2276,-7.79847,9.53802
29.8429,-7.57235,9.03014
27.93,-7.82753,9.60328
27.1274,0.907751,1.43051e-06
27.6017,7.11377,5.60915
28.6454,7.53325,4.66699
28.6586,7.51814,4.70092
28.7692,7.38734,4.99471
28.7639,7.3978,4.97121
26.65,3.55415,13.6042
27.5506,3.02649,14.7893
28.0909,3.19469,14.4115
28.86,3.94123,12.7348
27.95,6.58501,6.79676
27.9278,6.72305,6.48673
28.8526,3.86174,12.9133
27.8614,4.19628,12.162
27.7521,4.0653,12.4562
28.8019,3.71954,13.2327
28.7654,3.66816,13.3481
28.3164,7.7567,4.16512
28.5068,7.64196,4.42282
27.2443,2.96513,14.9272
26.9466,2.92257,15.0228
26.9207,2.92041,15.0276
27.4127,3.82621,12.9931
27.134,8.1082,3.37563
26.345,7.56203,4.60235
27.4592,8.05026,3.50577
27.1885,3.72221,13.2267
28.3745,3.32757,14.1131
26.9328,7.424,4.91238
27.8336,7.9513,3.72803
26.0229,7.6065,4.50248
26.4406,8.1683,3.24065
25.6894,7.63348,4.44186
25.6894,3.42152,13.9021
26.0229,3.44851,13.8415
28.2785,7.77857,4.116
26.244,8.17129,3.23393
28.86,7.11377,5.60915
30.1961,-3.87161,0.718146
19.76,8.17129,3.23393
19.76,3.41247,13.9224
19.725,-7.71725,10.3902
18.7674,-8.10167,10.219
21.9265,-6.32789,11.0088
21.6217,-6.32389,11.0105
21.0285,-6.44526,10.9565
19.76,2.88371,15.11
19.9589,-7.38911,10.5363
23.2429,-6.95987,10.7274
23.6914,-7.97745,10.2743
26.244,2.88371,15.11
22.7854,-6.59433,10.8901
20.1023,-7.14336,10.6457
24.05,0.5919,12.6666
24.439,0.65457,12.6945
23.0649,1.11148,12.8979
25.35,3.41247,13.9224
25.0351,2.15064,13.3606
25.1702,1.81151,13.2096
24.9214,0.963099,12.8319
24.7812,0.835018,12.7749
22.9811,1.98647,13.2875
22.9298,1.81151,13.2096
24.7812,2.4271,13.4837
24.6187,2.53099,13.53
23.6609,2.60755,13.564
23.8525,2.65443,13.5849
22.9125,1.63106,13.1293
25.35,1.70449,1.77776
27.9278,0.785004,3.84295
19.0768,1.70449,1.77776
27.95,0.646973,4.15297
27.1885,-2.21584,10.5829
26.65,-2.38389,10.9604
25.6894,-2.51653,11.2583
25.6894,1.69544,1.79808
27.9278,-1.60609,9.21344
26.65,1.56281,2.09598
26.9328,1.48595,2.26859
27.4127,1.29074,2.70703
26.0229,-2.48954,11.1977
26.345,-2.44508,11.0978
19.0768,-2.52557,11.2786
25.35,-2.52557,11.2786
23.8525,6.88449,4.08404
23.4812,6.76105,4.02909
24.9214,5.19316,3.33102
24.9214,6.52907,3.9258
23.1786,6.52907,3.9258
24.2475,4.83775,3.17277
25.1189,5.5057,3.47017
25.0351,5.34154,3.39708
23.3188,6.65716,3.98283
22.9298,6.04156,3.70875
22.9811,5.5057,3.47017
22.9298,5.68067,3.54807
23.0649,5.34154,3.39708
23.1786,5.19316,3.33102
19.76,7.64253,4.42154
26.5854,2.89311,15.0889
27.9207,-8.09028,10.1934
26.5986,2.89347,15.0881
28.1285,-8.07817,10.1662
28.2556,-8.06344,10.1332
28.4701,-8.03859,10.0773
28.579,-8.01918,10.0337
27.2817,2.97047,14.9152
28.7954,-7.98064,9.94718
27.5976,3.03629,14.7673
27.8344,3.10346,14.6165
29.0981,-7.90541,9.77822
29.1697,-7.88168,9.72492
27.8885,3.1188,14.582
29.3729,-7.81429,9.57355
28.1491,3.2165,14.3626
29.6525,-7.68708,9.28783
28.3158,3.29865,14.1781
29.8187,-7.59134,9.0728
28.5052,3.41354,13.92
29.9815,-7.46363,8.78597
28.6559,3.53741,13.6418
28.5606,3.44997,13.8382
29.9947,-7.44852,8.75203
28.7039,3.58144,13.5429
30.1054,-7.31772,8.45825
30.172,-7.18749,8.16574
30.1729,-7.18216,8.15377
28.8318,3.80353,13.0441
30.1961,-7.04416,7.8438
29.551,-7.91048,7.792
29.4796,-7.28925,8.39429
27.93,-8.56978,9.27281
29.575,-7.04416,7.8438
29.575,-7.78641,7.51333
29.5562,-4.50386,0.140603
